Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company
132306,Women 18-24,Product Launch,15 Days,Pinterest,0.05,$931.77,0.355707055,New York,English,1609,6223,1,Food,10-04-2022,Feast Flavors
410202,Men 18-24,Market Expansion,15 Days,Facebook,0.1,$931.94,2.97,New York,English,2741,9640,1,Technology,31-07-2022,Quantum Quirks
130885,Men 25-34,Market Expansion,15 Days,Instagram,0.04,$932.12,0.82,Los Angeles,Spanish,2741,9640,5,Technology,18-08-2022,Quantum Quirks
197486,All Ages,Product Launch,15 Days,Facebook,0.13,$932.66,4.19,Las Vegas,French,2742,9640,7,Health,11-02-2022,Heal Hub
520163,Men 35-44,Product Launch,15 Days,Instagram,0.1,$932.71,7.75,Los Angeles,Spanish,2742,9641,5,Food,09-03-2022,Gastronomy Guild
716973,Men 18-24,Market Expansion,15 Days,Instagram,0.01,$932.85,3.55,Las Vegas,English,2742,9641,4,Food,07-09-2022,Savor Street
494230,Women 45-60,Increase Sales,15 Days,Pinterest,0.11,$932.88,1.279830408,Las Vegas,French,1610,6225,1,Technology,07-08-2022,Innovate Infinity
778463,Men 25-34,Brand Awareness,15 Days,Instagram,0.08,$932.90,2.05,Las Vegas,Spanish,2742,9642,9,Technology,18-10-2022,Code Crafters
771174,All Ages,Product Launch,15 Days,Pinterest,0.13,$932.91,0.116185721,New York,Spanish,1610,6225,1,Fashion,26-01-2022,Mode Maven
993717,Women 45-60,Brand Awareness,15 Days,Instagram,0.01,$932.95,6.09,Los Angeles,Spanish,2742,9643,8,Food,01-04-2022,Culinary Quest
448790,Men 25-34,Brand Awareness,15 Days,Twitter,0.13,$933.03,4.05,Austin,English,2742,9643,9,Food,01-06-2022,Bistro Bliss
776985,Men 25-34,Brand Awareness,15 Days,Facebook,0.14,$933.08,1.46,New York,Spanish,2743,9644,10,Home,22-08-2022,Dwell Delight
985266,All Ages,Product Launch,15 Days,Pinterest,0.06,$933.24,1.331667114,Las Vegas,French,1611,6226,1,Fashion,17-07-2022,Trend Tailors
852773,All Ages,Market Expansion,15 Days,Pinterest,0.14,$933.25,0.062561542,Miami,English,1611,6226,1,Food,05-02-2022,Nosh Nirvana
700934,Women 25-34,Brand Awareness,15 Days,Twitter,0.12,$933.28,7.93,Austin,English,2743,9645,4,Home,19-07-2022,Space Spruce
541379,Men 35-44,Increase Sales,15 Days,Facebook,0.15,$933.32,5.75,Austin,French,2743,9645,6,Home,01-04-2022,Homely Haven
874603,Men 25-34,Brand Awareness,15 Days,Facebook,0.13,$933.36,1.93,Austin,English,2743,9646,5,Home,09-02-2022,Decor Dreams
579894,Men 18-24,Market Expansion,15 Days,Twitter,0.01,$933.48,3.43,New York,Spanish,2743,9646,5,Home,15-01-2022,Nest Neat
597454,Men 45-60,Increase Sales,15 Days,Twitter,0.13,$933.53,3.53,Los Angeles,English,2744,9646,6,Technology,17-09-2022,NexGen Nerds
536513,Women 25-34,Brand Awareness,15 Days,Instagram,0.1,$933.55,5.02,Austin,Spanish,2744,9647,5,Food,30-10-2022,Dine Divine
921530,Women 35-44,Product Launch,15 Days,Facebook,0.07,$933.63,0.94,New York,Spanish,2744,9647,4,Home,04-08-2022,Furnish Fine
422479,Men 18-24,Increase Sales,15 Days,Twitter,0.08,$933.66,0.85,Austin,English,2744,9647,5,Home,02-11-2022,Cozy Corners
240073,Women 45-60,Increase Sales,15 Days,Facebook,0.01,$933.71,7.2,Austin,Spanish,2744,9648,5,Food,25-07-2022,Nosh Nirvana
380512,Men 35-44,Product Launch,15 Days,Facebook,0.03,$933.87,0.22,Las Vegas,English,2744,9648,4,Fashion,27-12-2022,Style Sphere
387213,Women 35-44,Product Launch,15 Days,Twitter,0.02,$933.89,6.36,Austin,Spanish,2744,9649,7,Health,14-09-2022,Fitness Front
474918,Men 35-44,Market Expansion,15 Days,Twitter,0.14,$933.93,0.2,Los Angeles,French,2744,9649,5,Technology,08-01-2022,NexGen Nerds
471335,Women 35-44,Increase Sales,15 Days,Instagram,0.07,$933.95,0.5,Austin,French,2745,9649,9,Fashion,30-01-2022,Chic Couture
141672,Men 25-34,Increase Sales,15 Days,Instagram,0.12,$933.97,7.23,Austin,Spanish,2745,9650,10,Home,20-06-2022,Furnish Fine
370388,Men 25-34,Increase Sales,15 Days,Twitter,0.06,$934.04,6.53,Miami,Spanish,2745,9650,6,Health,08-03-2022,Elixir Essence
151643,All Ages,Market Expansion,15 Days,Facebook,0.12,$934.13,1.92,Austin,French,2745,9651,8,Technology,17-05-2022,Innovate Infinity
325806,Men 18-24,Increase Sales,15 Days,Pinterest,0.05,$934.16,0.096523522,Las Vegas,English,1612,6231,1,Home,10-03-2022,Space Spruce
200933,All Ages,Increase Sales,15 Days,Facebook,0.03,$934.19,7.48,New York,Spanish,2745,9651,2,Technology,28-08-2022,Tech Titans
782419,Women 45-60,Product Launch,15 Days,Pinterest,0.1,$934.19,0.457592995,Las Vegas,English,1612,6231,1,Technology,10-02-2022,NexGen Nerds
191395,All Ages,Increase Sales,15 Days,Instagram,0.07,$934.27,0.68,Miami,English,2745,9652,6,Fashion,11-01-2022,Attire Artistry
329568,Men 35-44,Product Launch,15 Days,Pinterest,0.08,$934.27,0.441505741,Los Angeles,French,1612,6232,1,Home,23-05-2022,Space Spruce
155810,Men 18-24,Increase Sales,15 Days,Facebook,0.13,$934.40,3.69,New York,Spanish,2746,9653,4,Fashion,26-04-2022,Mode Maven
694336,Men 35-44,Brand Awareness,15 Days,Pinterest,0.13,$934.44,0.496917393,Austin,English,1612,6232,1,Food,08-12-2022,Bistro Bliss
365840,Men 18-24,Market Expansion,15 Days,Instagram,0.01,$934.68,5.11,Los Angeles,Spanish,2746,9654,1,Fashion,19-10-2022,Style Sphere
577036,Women 18-24,Product Launch,15 Days,Facebook,0.13,$934.75,0.13,Miami,English,2746,9654,8,Home,16-07-2022,Hearth Harmony
615220,Women 18-24,Product Launch,15 Days,Facebook,0.1,$934.77,0.41,Los Angeles,English,2746,9654,7,Health,03-07-2022,Aura Align
664835,Men 45-60,Increase Sales,15 Days,Facebook,0.1,$935.00,3.42,Miami,French,2746,9655,5,Food,18-06-2022,Bistro Bliss
931584,All Ages,Increase Sales,15 Days,Pinterest,0.06,$935.00,0.84726203,Las Vegas,Spanish,1613,6233,1,Home,01-11-2022,Space Spruce
950972,Women 25-34,Market Expansion,15 Days,Pinterest,0.08,$935.08,0.766825761,New York,Spanish,1613,6234,1,Technology,12-01-2022,Giga Geeks
471559,Men 18-24,Market Expansion,15 Days,Facebook,0.13,$935.15,5.22,Las Vegas,French,2747,9656,3,Technology,01-01-2022,Silicon Saga
414541,Men 45-60,Market Expansion,15 Days,Instagram,0.04,$935.19,5.97,Las Vegas,Spanish,2747,9656,4,Health,15-02-2022,Wellness Waves
513222,Women 25-34,Brand Awareness,15 Days,Twitter,0.1,$935.42,3.23,Miami,Spanish,2747,9657,7,Home,30-07-2022,Homely Haven
134312,Men 25-34,Market Expansion,15 Days,Pinterest,0.07,$935.74,1.21369392,New York,English,1613,6234,1,Home,11-01-2022,Dwell Delight
886966,Women 45-60,Product Launch,15 Days,Pinterest,0.09,$935.74,0.520154537,New York,French,1613,6235,1,Home,11-07-2022,Decor Dreams
569571,All Ages,Product Launch,15 Days,Instagram,0.07,$935.79,7.95,Miami,French,2747,9658,7,Health,05-05-2022,Pulse Point
763863,Men 45-60,Product Launch,15 Days,Instagram,0.14,$935.80,5.57,New York,French,2748,9658,9,Fashion,30-12-2022,Silk & Style
195810,Women 18-24,Increase Sales,15 Days,Facebook,0.11,$935.83,7.73,Las Vegas,French,2748,9659,9,Food,12-02-2022,Epicurean Edge
103819,Women 45-60,Brand Awareness,15 Days,Instagram,0.07,$935.90,0.19,Austin,English,2748,9659,10,Fashion,21-08-2022,Glam Garments
148954,Men 45-60,Increase Sales,15 Days,Facebook,0.01,$935.95,2.16,Miami,French,2748,9660,3,Fashion,23-10-2022,Fiber Fashion
245682,Women 18-24,Product Launch,15 Days,Instagram,0.02,$936.15,3.47,Los Angeles,English,2748,9660,4,Fashion,10-02-2022,Attire Artistry
274652,Men 25-34,Increase Sales,15 Days,Pinterest,0.06,$936.22,0.974172587,Miami,French,1613,6236,1,Health,10-03-2022,Fitness Front
828965,Men 18-24,Brand Awareness,15 Days,Facebook,0.11,$936.49,6.95,Los Angeles,English,2748,9661,7,Technology,17-12-2022,Giga Geeks
848374,All Ages,Product Launch,15 Days,Twitter,0.1,$936.54,5.51,Los Angeles,English,2749,9661,7,Home,12-08-2022,Nest Neat
342668,Women 18-24,Market Expansion,15 Days,Pinterest,0.11,$936.58,1.08499589,New York,English,1614,6238,1,Fashion,26-02-2022,Trend Tailors
548345,Women 35-44,Increase Sales,15 Days,Twitter,0.03,$936.64,6.3,Las Vegas,Spanish,2749,9662,6,Health,07-03-2022,Elixir Essence
649096,Men 35-44,Product Launch,15 Days,Instagram,0.05,$936.68,2.59,Miami,French,2749,9662,2,Fashion,05-08-2022,Attire Artistry
631658,Women 35-44,Product Launch,15 Days,Instagram,0.08,$936.72,0.49,New York,English,2749,9663,6,Food,02-03-2022,Epicurean Edge
800636,Women 35-44,Market Expansion,15 Days,Pinterest,0.1,$936.85,1.322729751,Austin,Spanish,1614,6238,1,Health,13-08-2022,Well Wish
624841,Men 25-34,Product Launch,15 Days,Pinterest,0.03,$936.86,0.134060448,New York,French,1614,6238,1,Food,15-01-2022,Bistro Bliss
352090,Women 25-34,Market Expansion,15 Days,Twitter,0.02,$936.86,2.02,Miami,English,2749,9664,7,Home,25-10-2022,Cozy Corners
361930,Women 35-44,Market Expansion,15 Days,Facebook,0.11,$936.87,2.07,Las Vegas,English,2750,9664,6,Home,29-09-2022,Hearth Harmony
785885,Women 25-34,Market Expansion,15 Days,Pinterest,0.03,$936.89,1.004559622,Miami,French,1615,6240,1,Fashion,23-09-2022,Fiber Fashion
311692,Women 25-34,Increase Sales,15 Days,Twitter,0.11,$936.96,5.59,Miami,Spanish,2750,9665,7,Home,14-02-2022,Living Luxe
297413,Men 18-24,Product Launch,15 Days,Instagram,0.04,$936.97,4.21,Los Angeles,French,2750,9665,8,Home,18-06-2022,Living Luxe
109282,Women 45-60,Market Expansion,15 Days,Pinterest,0.06,$937.02,0.681027075,New York,French,1615,6240,1,Technology,21-04-2022,Quantum Quirks
848118,Women 45-60,Market Expansion,15 Days,Twitter,0.12,$937.04,5.95,Austin,Spanish,2750,9666,3,Technology,06-08-2022,Innovate Infinity
631596,Men 35-44,Product Launch,15 Days,Twitter,0.1,$937.12,0.25,Las Vegas,Spanish,2750,9667,9,Health,05-11-2022,Elixir Essence
361439,Women 25-34,Market Expansion,15 Days,Facebook,0.02,$937.20,6.34,Las Vegas,Spanish,2750,9667,6,Technology,15-07-2022,Silicon Saga
372390,Men 18-24,Increase Sales,15 Days,Instagram,0.07,$937.21,7.11,Miami,Spanish,2751,9667,3,Home,11-05-2022,Living Luxe
522395,Women 25-34,Product Launch,15 Days,Twitter,0.15,$937.45,7.06,New York,English,2751,9668,1,Health,21-07-2022,Well Wish
833855,All Ages,Product Launch,15 Days,Facebook,0.09,$937.48,1.74,Austin,English,2751,9668,7,Fashion,22-03-2022,Glam Garments
412760,Women 45-60,Market Expansion,15 Days,Twitter,0.13,$937.50,1.5,Las Vegas,French,2751,9669,2,Fashion,17-07-2022,Trend Tailors
325784,Men 45-60,Brand Awareness,15 Days,Facebook,0.01,$937.55,0.92,Los Angeles,English,2751,9669,5,Health,20-04-2022,Wellness Waves
168607,Women 18-24,Product Launch,15 Days,Instagram,0.06,$937.69,3.39,New York,English,2751,9669,2,Fashion,03-01-2022,Silk & Style
179866,Women 35-44,Brand Awareness,15 Days,Pinterest,0.13,$937.71,0.672089711,Austin,Spanish,1615,6243,1,Health,11-09-2022,Aura Align
320385,Women 35-44,Brand Awareness,15 Days,Instagram,0.03,$937.74,1.7,New York,French,2752,9670,3,Technology,12-04-2022,Innovate Infinity
214218,Women 45-60,Product Launch,15 Days,Pinterest,0.07,$937.76,0.100098468,Austin,English,1616,6243,1,Home,01-10-2022,Domestic Dream
475898,Women 45-60,Increase Sales,15 Days,Instagram,0.1,$937.88,6.29,New York,Spanish,2752,9671,9,Health,26-07-2022,Fitness Front
548396,Women 18-24,Increase Sales,15 Days,Pinterest,0.02,$937.94,1.256593264,Miami,French,1616,6244,1,Home,17-05-2022,Decor Dreams
471710,Women 35-44,Market Expansion,15 Days,Instagram,0.08,$937.95,3.05,New York,Spanish,2752,9672,7,Technology,04-03-2022,Giga Geeks
320161,Women 45-60,Market Expansion,15 Days,Facebook,0.05,$937.99,0.43,Austin,Spanish,2752,9672,1,Food,17-05-2022,Gastronomy Guild
675080,Men 18-24,Increase Sales,15 Days,Facebook,0.05,$938.02,5.49,Las Vegas,French,2752,9672,2,Health,01-04-2022,Vigor Valley
926592,Women 35-44,Market Expansion,15 Days,Instagram,0.14,$938.14,2.8,Miami,English,2752,9673,5,Home,07-09-2022,Hearth Harmony
280423,Men 18-24,Product Launch,15 Days,Pinterest,0.14,$938.24,1.106445562,New York,French,1616,6245,1,Fashion,22-08-2022,Fiber Fashion
766891,Women 35-44,Product Launch,15 Days,Twitter,0.06,$938.32,4.97,Las Vegas,English,2753,9674,1,Home,13-05-2022,Furnish Fine
539632,Women 35-44,Market Expansion,15 Days,Instagram,0.13,$938.36,2.22,New York,English,2753,9674,10,Home,14-11-2022,Dwell Delight
312240,Women 18-24,Increase Sales,15 Days,Pinterest,0.12,$938.44,0.380731672,Miami,French,1616,6245,1,Health,08-05-2022,Vital Vigor
389775,Women 35-44,Increase Sales,15 Days,Instagram,0.08,$938.49,7.52,New York,Spanish,2753,9675,10,Home,13-07-2022,Domestic Dream
403350,All Ages,Market Expansion,15 Days,Instagram,0.06,$938.59,4.45,Miami,English,2753,9675,10,Fashion,30-08-2022,Silk & Style
182486,Men 25-34,Increase Sales,15 Days,Facebook,0.02,$938.69,0.05,New York,French,2753,9676,7,Fashion,27-07-2022,Style Sphere
862916,Men 45-60,Increase Sales,15 Days,Facebook,0.09,$938.85,1.21,Austin,English,2754,9676,3,Food,18-07-2022,Bistro Bliss
715786,All Ages,Product Launch,15 Days,Instagram,0.07,$938.91,7.85,Los Angeles,English,2754,9676,3,Health,19-05-2022,Wellness Waves
866582,All Ages,Increase Sales,15 Days,Instagram,0.08,$938.94,3.49,Los Angeles,French,2754,9677,1,Technology,15-09-2022,Giga Geeks
326218,All Ages,Market Expansion,15 Days,Instagram,0.1,$938.98,6.08,New York,French,2754,9677,5,Home,08-02-2022,Living Luxe
773523,Men 18-24,Brand Awareness,15 Days,Facebook,0.02,$938.99,2.57,Austin,English,2754,9677,2,Technology,19-12-2022,Quantum Quirks
223477,Men 25-34,Market Expansion,15 Days,Pinterest,0.14,$939.04,1.204756557,Austin,French,1617,6248,1,Technology,09-08-2022,Tech Titans
783665,Men 45-60,Increase Sales,15 Days,Instagram,0.02,$939.12,4.56,Miami,English,2754,9678,7,Health,10-07-2022,Vital Vigor
444604,Women 35-44,Increase Sales,15 Days,Instagram,0.1,$939.35,1.11,Las Vegas,French,2754,9679,1,Health,22-07-2022,Aura Align
272685,Men 18-24,Increase Sales,15 Days,Instagram,0.04,$939.37,4.67,Las Vegas,French,2755,9679,1,Technology,18-03-2022,Code Crafters
457496,Women 45-60,Product Launch,15 Days,Twitter,0.06,$939.42,5.15,Austin,English,2755,9679,5,Fashion,28-03-2022,Glam Garments
503328,All Ages,Market Expansion,15 Days,Twitter,0.09,$939.45,6.66,Las Vegas,Spanish,2755,9680,4,Health,02-02-2022,Elixir Essence
753092,Men 25-34,Market Expansion,15 Days,Pinterest,0.08,$939.47,0.084011214,Los Angeles,French,1618,6249,1,Health,03-02-2022,Fitness Front
617582,Men 18-24,Brand Awareness,15 Days,Instagram,0.09,$939.49,6.35,Las Vegas,French,2755,9681,7,Home,06-01-2022,Nest Neat
854303,Men 45-60,Market Expansion,15 Days,Pinterest,0.09,$939.67,1.401378547,Miami,Spanish,1618,6250,1,Food,24-11-2022,Bistro Bliss
533961,Women 45-60,Increase Sales,15 Days,Pinterest,0.03,$940.02,0.588078497,Miami,English,1618,6250,1,Home,23-07-2022,Decor Dreams
437934,Women 25-34,Brand Awareness,15 Days,Instagram,0.04,$940.06,6.45,Austin,French,2755,9682,4,Technology,14-07-2022,Pixel Pioneers
677648,Men 45-60,Product Launch,15 Days,Twitter,0.06,$940.09,2.06,Austin,Spanish,2756,9682,3,Technology,01-04-2022,Tech Titans
499495,Women 35-44,Market Expansion,15 Days,Instagram,0.11,$940.10,3.56,Miami,French,2756,9683,10,Technology,06-08-2022,NexGen Nerds
988457,Men 45-60,Increase Sales,15 Days,Pinterest,0.02,$940.10,0.470105303,Las Vegas,Spanish,1618,6251,1,Fashion,01-11-2022,Mode Maven
758294,Men 45-60,Brand Awareness,15 Days,Instagram,0.14,$940.11,3.28,Austin,English,2756,9683,10,Health,21-10-2022,Elixir Essence
379493,All Ages,Increase Sales,15 Days,Facebook,0.14,$940.13,3.75,Austin,Spanish,2756,9684,10,Home,03-01-2022,Decor Dreams
447768,Women 35-44,Market Expansion,15 Days,Pinterest,0.06,$940.14,0.341407274,Austin,English,1618,6252,1,Technology,26-08-2022,Quantum Quirks
702473,Women 45-60,Increase Sales,15 Days,Instagram,0.04,$940.15,0.35,Austin,French,2756,9685,6,Technology,22-10-2022,Tech Titans
757559,Men 18-24,Brand Awareness,15 Days,Instagram,0.12,$940.21,5.94,Los Angeles,English,2757,9685,1,Fashion,29-10-2022,Fiber Fashion
646930,Women 18-24,Market Expansion,15 Days,Twitter,0.03,$940.26,0.76,Las Vegas,English,2757,9685,9,Health,28-08-2022,Fitness Front
643497,Men 45-60,Product Launch,15 Days,Pinterest,0.07,$940.29,0.997409731,Austin,French,1619,6253,1,Health,31-08-2022,Fitness Front
486074,Men 45-60,Increase Sales,15 Days,Instagram,0.1,$940.31,6.86,Miami,French,2757,9686,3,Fashion,26-12-2022,Style Sphere
394547,Women 18-24,Brand Awareness,15 Days,Twitter,0.06,$940.36,0.21,New York,Spanish,2757,9686,6,Fashion,18-11-2022,Vogue Visions
228171,Men 35-44,Market Expansion,15 Days,Facebook,0.14,$940.36,6.63,New York,French,2757,9687,5,Fashion,02-12-2022,Style Sphere
914361,Women 25-34,Market Expansion,15 Days,Facebook,0.08,$940.45,2.14,Las Vegas,French,2757,9687,9,Health,08-03-2022,Elixir Essence
782194,Women 18-24,Brand Awareness,15 Days,Twitter,0.03,$940.49,7.59,Las Vegas,English,2757,9688,9,Food,13-02-2022,Gastronomy Guild
416591,Women 35-44,Product Launch,15 Days,Instagram,0.12,$940.51,7.6,Las Vegas,French,2758,9688,8,Health,03-08-2022,Well Wish
707257,Women 25-34,Increase Sales,15 Days,Facebook,0.07,$940.64,6.49,Austin,French,2758,9688,6,Technology,06-10-2022,Innovate Infinity
316702,Men 35-44,Increase Sales,15 Days,Pinterest,0.07,$940.72,0.109035831,New York,French,1619,6255,1,Home,28-03-2022,Furnish Fine
776651,Women 35-44,Increase Sales,15 Days,Pinterest,0.09,$940.79,0.997409731,Las Vegas,French,1619,6255,1,Health,05-09-2022,Pulse Point
258402,Women 35-44,Market Expansion,15 Days,Twitter,0.06,$940.79,2.57,Los Angeles,Spanish,2758,9690,2,Home,31-03-2022,Space Spruce
649233,Women 35-44,Brand Awareness,15 Days,Twitter,0.1,$940.83,2.34,New York,French,2758,9690,4,Fashion,23-04-2022,Glam Garments
742767,Men 25-34,Product Launch,15 Days,Instagram,0.06,$940.86,1.11,New York,French,2758,9690,1,Health,22-09-2022,Elixir Essence
191454,Men 18-24,Increase Sales,15 Days,Facebook,0.08,$940.87,0.94,Miami,French,2759,9691,2,Home,15-02-2022,Furnish Fine
614782,Women 25-34,Increase Sales,15 Days,Instagram,0.06,$940.95,5.79,Los Angeles,French,2759,9691,2,Fashion,23-09-2022,Trend Tailors
396683,Women 25-34,Market Expansion,15 Days,Instagram,0.12,$941.12,4.17,Miami,French,2759,9692,1,Health,04-02-2022,Wellness Waves
488031,Men 45-60,Increase Sales,15 Days,Twitter,0.02,$941.16,7.26,Los Angeles,Spanish,2759,9692,1,Home,13-01-2022,Living Luxe
999726,Women 35-44,Product Launch,15 Days,Instagram,0.08,$941.23,4.32,Los Angeles,French,2759,9692,5,Home,30-08-2022,Living Luxe
548162,Men 45-60,Increase Sales,15 Days,Pinterest,0.02,$941.25,0.663152348,Los Angeles,English,1620,6258,1,Home,12-03-2022,Decor Dreams
232972,Women 45-60,Brand Awareness,15 Days,Pinterest,0.06,$941.29,0.243096279,Las Vegas,English,1620,6258,1,Fashion,12-11-2022,Glam Garments
703778,All Ages,Product Launch,15 Days,Twitter,0.11,$941.39,3.69,New York,Spanish,2759,9693,8,Home,09-03-2022,Dwell Delight
478269,Men 25-34,Product Launch,15 Days,Instagram,0.12,$941.50,4.15,Austin,French,2760,9694,6,Technology,26-12-2022,Cyber Circuit
515954,Men 25-34,Brand Awareness,15 Days,Twitter,0.04,$941.64,0.74,Austin,English,2760,9694,5,Technology,10-05-2022,Pixel Pioneers
150570,Men 25-34,Increase Sales,15 Days,Facebook,0.04,$941.65,2.41,New York,French,2760,9695,1,Home,18-07-2022,Homely Haven
426767,Men 18-24,Market Expansion,15 Days,Twitter,0.09,$941.65,0.43,Miami,French,2760,9695,6,Home,16-01-2022,Hearth Harmony
934602,All Ages,Market Expansion,15 Days,Instagram,0.12,$941.74,3.93,Las Vegas,French,2760,9695,10,Technology,29-08-2022,Tech Titans
715301,Women 35-44,Brand Awareness,15 Days,Instagram,0.02,$941.97,2.07,Miami,English,2760,9696,5,Technology,07-02-2022,Innovate Infinity
550298,All Ages,Brand Awareness,15 Days,Twitter,0.05,$941.99,3.86,Las Vegas,Spanish,2760,9696,4,Health,01-09-2022,Pulse Point
859507,Women 25-34,Brand Awareness,15 Days,Pinterest,0.11,$942.04,0.659577403,Los Angeles,Spanish,1621,6260,1,Technology,13-11-2022,Giga Geeks
492036,Women 35-44,Product Launch,15 Days,Twitter,0.03,$942.05,1.49,New York,French,2761,9697,8,Fashion,29-09-2022,Mode Maven
682845,Men 35-44,Market Expansion,15 Days,Pinterest,0.04,$942.31,0.65778993,Los Angeles,French,1621,6260,1,Fashion,30-11-2022,Fiber Fashion
418956,Men 18-24,Product Launch,15 Days,Instagram,0.15,$942.67,7.9,Miami,Spanish,2761,9698,10,Health,21-04-2022,Heal Hub
511484,Men 45-60,Market Expansion,15 Days,Twitter,0.07,$942.71,4.33,Austin,English,2761,9698,9,Health,20-05-2022,Aura Align
157083,Women 18-24,Brand Awareness,15 Days,Pinterest,0.03,$942.71,0.377156726,New York,English,1621,6262,1,Fashion,04-08-2022,Style Sphere
772205,Men 35-44,Product Launch,15 Days,Pinterest,0.04,$942.89,0.868711701,Austin,French,1621,6262,1,Home,30-11-2022,Hearth Harmony
145564,Women 25-34,Market Expansion,15 Days,Instagram,0.07,$943.01,2.67,Las Vegas,French,2761,9699,8,Home,26-12-2022,Nest Neat
725235,All Ages,Brand Awareness,15 Days,Pinterest,0.14,$943.04,0.416481124,New York,Spanish,1622,6262,1,Fashion,21-04-2022,Silk & Style
776313,All Ages,Market Expansion,15 Days,Instagram,0.14,$943.07,4.65,Miami,French,2762,9700,1,Technology,01-01-2022,NexGen Nerds
